Retailer_code,Product_number,Order_method_code,Date,Quantity,Unit_price,Unit_sale_price
1215,73110,2,13/07/2015,2813,12.78,12.78
1215,74110,2,13/07/2015,628,16.64,15.48
1215,81110,2,13/07/2015,55,85.56,79.57
1405,68110,6,13/07/2015,87,61.84,57.51
1405,70240,6,13/07/2015,98,122.70,114.11
1405,71110,6,13/07/2015,47,95.62,91.80
1405,72110,6,13/07/2015,33,148.30,139.40
1201,102110,5,19/07/2015,108,928.53,863.53
1201,103110,5,19/07/2015,81,532.75,495.46
1201,104110,5,19/07/2015,82,889.02,826.79
1201,105110,5,19/07/2015,86,1271.08,1182.10
1201,112110,5,19/07/2015,837,10.64,10.21
1201,23110,5,13/07/2015,309,104.48,97.17
1201,26110,5,13/07/2015,354,370.86,296.69
1201,31110,5,13/07/2015,123,16.29,0.00
1201,32110,5,13/07/2015,628,27.37,26.28
1201,89110,5,13/07/2015,1744,7.00,6.65
1201,97110,5,13/07/2015,386,35.00,33.60
1201,108110,5,13/07/2015,51,910.82,847.06
1201,114110,5,13/07/2015,88,219.30,203.95
1209,76110,2,13/07/2015,305,40.52,38.49
1215,7110,2,14/07/2015,806,66.77,62.10
1215,12110,2,14/07/2015,153,650.89,605.33
1215,13110,2,14/07/2015,294,582.42,541.65
1215,31110,2,14/07/2015,835,16.29,15.48
1215,73110,2,14/07/2015,4241,12.78,12.78
1215,74110,2,14/07/2015,947,16.64,15.48
1215,81110,2,14/07/2015,81,85.56,79.57
1215,93110,2,14/07/2015,2214,5.00,4.70
1215,95110,2,14/07/2015,1782,6.00,5.70
1216,3110,2,14/07/2015,552,23.80,22.85
1216,31110,2,14/07/2015,98,16.29,0.00
1216,64110,2,14/07/2015,97,41.61,40.36
1215,7110,2,14/07/2015,680,66.77,62.10
1215,12110,2,14/07/2015,139,650.89,605.33
1215,13110,2,14/07/2015,268,582.42,541.65
1215,73110,2,14/07/2015,3575,12.78,12.78
1215,74110,2,14/07/2015,798,16.64,15.48
1215,81110,2,14/07/2015,69,85.56,79.57
1210,102110,2,22/07/2015,77,928.53,863.53
1210,103110,2,22/07/2015,58,532.75,495.46
1210,104110,2,22/07/2015,59,889.02,826.79
1210,105110,2,22/07/2015,64,1271.08,1182.10
1210,112110,2,22/07/2015,584,10.64,10.21
1205,68110,3,14/07/2015,62,61.84,58.13
1205,71110,3,14/07/2015,33,95.62,92.75
1205,72110,3,14/07/2015,23,148.30,142.37
1213,63110,2,14/07/2015,188,48.88,46.92
1204,67110,3,14/07/2015,39,294.38,273.77
1209,76110,2,21/07/2015,297,40.52,38.49
1211,70240,2,13/07/2015,90,122.70,114.11
1216,9110,2,19/08/2015,2444,13.22,7.93
1216,21110,2,19/08/2015,395,40.65,28.46
1216,22110,2,19/08/2015,220,17.65,17.12
1216,25110,2,19/08/2015,177,285.89,265.88
1216,29110,2,19/08/2015,262,73.50,68.36
1216,31110,2,19/08/2015,490,16.29,15.80
1216,35110,2,19/08/2015,184,26.54,25.74
1216,37110,2,19/08/2015,35,52.15,52.15
1216,40110,2,19/08/2015,918,27.81,22.25
1216,64110,2,19/08/2015,95,41.61,40.36
1216,88110,2,19/08/2015,562,7.00,6.79
1216,89110,2,19/08/2015,1115,7.00,6.72
1216,93110,2,19/08/2015,1171,5.00,4.80
1216,95110,2,19/08/2015,1428,6.00,5.76
1216,97110,2,19/08/2015,270,35.00,33.60
1216,3110,2,10/08/2015,531,23.80,22.85
1216,32110,2,10/08/2015,353,27.37,26.55
1216,99110,2,10/08/2015,223,5.23,5.23
1215,6110,2,13/08/2015,255,129.72,120.64
1215,11110,2,13/08/2015,435,370.13,357.18
1215,30110,2,13/08/2015,385,14.77,13.88
1215,31110,2,13/08/2015,249,16.29,0.00
1215,74110,2,13/08/2015,562,16.64,15.48
1211,68110,2,11/08/2015,88,61.84,57.51
1211,69110,2,11/08/2015,96,110.00,102.30
1209,87110,5,20/08/2015,1860,6.01,5.59
1209,87110,2,11/08/2015,1844,6.01,5.59
1204,67110,3,12/08/2015,35,294.38,273.77
1201,103110,5,11/08/2015,69,532.75,495.46
1201,107110,5,11/08/2015,43,1359.72,1264.54
1201,9110,5,12/08/2015,3277,13.22,7.93
1201,21110,5,12/08/2015,514,40.65,28.46
1201,22110,5,12/08/2015,285,17.65,17.12
1201,25110,5,12/08/2015,222,285.89,265.88
1201,29110,5,12/08/2015,328,73.50,68.36
1201,31110,5,12/08/2015,618,16.29,15.64
1201,37110,5,12/08/2015,44,52.15,52.15
1201,39110,5,12/08/2015,100,67.73,62.99
1201,40110,5,12/08/2015,1157,27.81,22.25
1201,64110,5,12/08/2015,121,41.61,39.95
1201,88110,5,12/08/2015,729,7.00,6.79
1201,89110,5,12/08/2015,1447,7.00,6.72
1201,97110,5,12/08/2015,371,35.00,33.60
1201,101110,5,12/08/2015,89,630.25,586.13
1201,106110,5,12/08/2015,50,1161.46,1080.16
1201,109110,5,12/08/2015,641,76.86,71.48
1201,112110,5,12/08/2015,680,10.64,10.21
1201,113110,5,12/08/2015,833,12.81,12.30
1201,115110,5,12/08/2015,768,10.71,10.28
1210,103110,2,16/08/2015,52,532.75,495.46
1210,107110,2,16/08/2015,34,1359.72,1264.54
1210,108110,2,16/08/2015,25,910.82,856.17
1210,114110,2,16/08/2015,54,219.30,203.95
1218,21110,2,10/08/2015,571,40.65,28.46
1218,22110,2,10/08/2015,320,17.65,16.94
1218,25110,2,10/08/2015,250,285.89,265.88
1218,29110,2,10/08/2015,371,73.50,68.36
1218,37110,2,10/08/2015,52,52.15,50.59
1218,40110,2,10/08/2015,1369,27.81,22.25
1218,88110,2,10/08/2015,849,7.00,6.65
1218,89110,2,10/08/2015,1683,7.00,6.51
1218,95110,2,10/08/2015,2001,6.00,5.58
1218,97110,2,10/08/2015,410,35.00,33.25
1215,6110,2,12/08/2015,399,129.72,120.64
1215,11110,2,12/08/2015,632,370.13,357.18
1215,30110,2,12/08/2015,575,14.77,13.88
1215,31110,2,12/08/2015,361,16.29,0.00
1215,74110,2,12/08/2015,823,16.64,15.48
1405,68110,6,11/08/2015,79,61.84,57.51
1405,69110,6,11/08/2015,86,110.00,102.30
1405,71110,6,11/08/2015,37,95.62,92.75
1218,21110,2,11/08/2015,581,40.65,28.46
1218,22110,2,11/08/2015,324,17.65,16.94
1218,25110,2,11/08/2015,264,285.89,265.88
1218,29110,2,11/08/2015,391,73.50,68.36
1218,40110,2,11/08/2015,1363,27.81,22.25
1218,88110,2,11/08/2015,841,7.00,6.65
1218,89110,2,11/08/2015,1669,7.00,6.51
1218,95110,2,11/08/2015,2181,6.00,5.58
1218,97110,2,11/08/2015,429,35.00,33.25
1213,3110,2,16/08/2015,883,23.80,22.85
1213,32110,2,16/08/2015,524,27.37,26.28
1213,99110,2,16/08/2015,355,5.23,5.23
1215,6110,2,16/08/2015,425,129.72,120.64
1215,11110,2,16/08/2015,621,370.13,357.18
1215,30110,2,16/08/2015,571,14.77,13.88
1215,31110,2,16/08/2015,354,16.29,0.00
1215,74110,2,16/08/2015,876,16.64,15.48
1213,37110,2,11/08/2015,52,52.15,50.59
1213,68110,2,11/08/2015,96,61.84,57.51
1205,68110,3,19/08/2015,59,61.84,58.75
1205,69110,3,19/08/2015,64,110.00,102.30
1205,71110,3,19/08/2015,28,95.62,92.75
1215,8110,2,09/09/2015,212,151.77,141.15
1216,3110,2,09/09/2015,423,23.80,23.09
1216,9110,2,09/09/2015,1012,13.22,12.56
1216,15110,2,09/09/2015,25,831.88,781.97
1216,21110,2,09/09/2015,516,40.65,28.46
1216,22110,2,09/09/2015,347,17.65,12.36
1216,26110,2,09/09/2015,144,370.86,344.90
1216,29110,2,09/09/2015,154,73.50,68.36
1216,31110,2,09/09/2015,466,16.29,15.80
1216,32110,2,09/09/2015,339,27.37,26.55
1216,35110,2,09/09/2015,159,26.54,25.74
1216,37110,2,09/09/2015,32,52.15,52.15
1216,40110,2,09/09/2015,527,27.81,26.70
1216,95110,2,09/09/2015,977,6.00,5.82
1216,97110,2,09/09/2015,217,35.00,33.60
1216,110110,2,09/09/2015,143,98.75,91.84
1216,88110,2,14/09/2015,499,7.00,7.00
1205,69110,3,16/09/2015,53,110.00,102.30
1205,70240,3,16/09/2015,61,122.70,114.11
1205,71110,3,16/09/2015,29,95.62,92.75
1405,69110,6,08/09/2015,78,110.00,102.30
1405,70240,6,08/09/2015,90,122.70,114.11
1405,71110,6,08/09/2015,43,95.62,91.80
1218,3110,2,09/09/2015,666,23.80,22.61
1218,15110,2,09/09/2015,36,831.88,773.65
1218,21110,2,09/09/2015,762,40.65,28.46
1218,22110,2,09/09/2015,504,17.65,12.36
1218,26110,2,09/09/2015,205,370.86,344.90
1218,29110,2,09/09/2015,220,73.50,68.36
1218,32110,2,09/09/2015,510,27.37,26.28
1218,37110,2,09/09/2015,48,52.15,50.59
1218,40110,2,09/09/2015,791,27.81,26.14
1218,95110,2,09/09/2015,1375,6.00,5.58
1218,97110,2,09/09/2015,331,35.00,33.25
1218,103110,2,09/09/2015,65,532.75,495.46
1218,110110,2,09/09/2015,202,98.75,91.84
1218,114110,2,09/09/2015,91,219.30,203.95
1204,67110,3,09/09/2015,42,294.38,273.77
1204,80110,3,09/09/2015,78,182.67,169.88
1201,3110,5,09/09/2015,632,23.80,22.85
1201,9110,5,09/09/2015,1511,13.22,12.43
1201,15110,5,09/09/2015,35,831.88,773.65
1201,21110,5,09/09/2015,747,40.65,28.46
1201,22110,5,09/09/2015,495,17.65,12.36
1201,23110,5,09/09/2015,247,104.48,83.58
1201,26110,5,09/09/2015,200,370.86,344.90
1201,29110,5,09/09/2015,214,73.50,68.36
1201,31110,5,09/09/2015,652,16.29,15.64
1201,32110,5,09/09/2015,474,27.37,26.55
1201,37110,5,09/09/2015,44,52.15,52.15
1201,40110,5,09/09/2015,735,27.81,26.70
1201,97110,5,09/09/2015,330,35.00,33.60
1201,103110,5,09/09/2015,66,532.75,495.46
1201,109110,5,09/09/2015,608,76.86,71.48
1201,110110,5,09/09/2015,195,98.75,91.84
1201,111110,5,09/09/2015,192,180.63,167.99
1201,112110,5,09/09/2015,722,10.64,10.21
1201,114110,5,09/09/2015,86,219.30,203.95
1215,8110,2,17/09/2015,135,151.77,141.15
1215,8110,2,15/09/2015,217,151.77,141.15
1218,3110,2,08/09/2015,681,23.80,22.61
1218,15110,2,08/09/2015,34,831.88,773.65
1218,21110,2,08/09/2015,745,40.65,28.46
1218,22110,2,08/09/2015,495,17.65,12.36
1218,26110,2,08/09/2015,208,370.86,344.90
1218,29110,2,08/09/2015,223,73.50,68.36
1218,32110,2,08/09/2015,487,27.37,26.28
1218,37110,2,08/09/2015,45,52.15,50.59
1218,40110,2,08/09/2015,756,27.81,26.14
1218,95110,2,08/09/2015,1442,6.00,5.58
1218,97110,2,08/09/2015,333,35.00,33.25
1218,103110,2,08/09/2015,66,532.75,495.46
1218,110110,2,08/09/2015,220,98.75,91.84
1218,114110,2,08/09/2015,89,219.30,203.95
1213,88110,2,16/09/2015,722,7.00,6.79
1210,101110,2,16/09/2015,95,630.25,441.18
1210,104110,2,16/09/2015,50,889.02,826.79
1210,106110,2,16/09/2015,32,1161.46,1080.16
1210,107110,2,16/09/2015,29,1359.72,1264.54
1210,108110,2,16/09/2015,37,910.82,847.06
1210,113110,2,16/09/2015,516,12.81,12.30
1213,69110,2,08/09/2015,83,110.00,102.30
1213,113110,2,08/09/2015,802,12.81,12.30
1201,104110,5,08/09/2015,74,889.02,826.79
1201,106110,5,08/09/2015,44,1161.46,1080.16
1209,76110,2,08/09/2015,327,40.52,38.49
1209,76110,5,13/09/2015,319,40.52,38.49
1211,69110,2,06/09/2015,80,110.00,102.30
1211,70240,2,06/09/2015,91,122.70,114.11
1405,70240,6,13/10/2015,88,122.70,114.11
1405,72110,6,13/10/2015,28,148.30,140.89
1211,70240,2,12/10/2015,83,122.70,114.11
1209,76110,5,20/10/2015,280,40.52,38.49
1209,76110,2,14/10/2015,328,40.52,38.49
1215,6110,2,15/10/2015,329,129.72,120.64
1215,11110,2,15/10/2015,374,370.13,344.22
1215,23110,2,15/10/2015,191,104.48,97.17
1215,36110,2,15/10/2015,473,34.90,32.81
1215,38110,2,15/10/2015,232,31.55,30.29
1215,81110,2,15/10/2015,139,85.56,79.57
1215,92110,2,15/10/2015,1068,5.00,4.65
1215,96110,2,15/10/2015,336,23.00,22.08
1210,102110,2,14/10/2015,60,928.53,863.53
1210,103110,2,14/10/2015,48,532.75,495.46
1210,105110,2,14/10/2015,44,1271.08,1182.10
1210,108110,2,14/10/2015,26,910.82,847.06
1210,111110,2,14/10/2015,139,180.63,167.99
1210,114110,2,14/10/2015,50,219.30,203.95
1216,9110,2,14/10/2015,1009,13.22,12.56
1216,15110,2,14/10/2015,21,831.88,781.97
1216,32110,2,14/10/2015,321,27.37,26.55
1216,35110,2,14/10/2015,168,26.54,25.74
1216,37110,2,14/10/2015,32,52.15,52.15
1216,64110,2,14/10/2015,68,41.61,40.36
1216,89110,2,14/10/2015,997,7.00,6.79
1216,95110,2,14/10/2015,1069,6.00,5.76
1216,97110,2,14/10/2015,209,35.00,33.60
1216,99110,2,14/10/2015,186,5.23,5.23
1216,110110,2,14/10/2015,237,98.75,59.25
1201,102110,5,22/10/2015,88,928.53,863.53
1201,103110,5,22/10/2015,70,532.75,495.46
1201,105110,5,22/10/2015,61,1271.08,1182.10
1201,108110,5,22/10/2015,37,910.82,847.06
1201,111110,5,22/10/2015,191,180.63,167.99
1201,114110,5,22/10/2015,76,219.30,203.95
1218,15110,2,15/10/2015,31,831.88,773.65
1218,22110,2,15/10/2015,491,17.65,12.36
1218,29110,2,15/10/2015,466,73.50,68.36
1218,89110,2,15/10/2015,1535,7.00,6.65
1218,95110,2,15/10/2015,1680,6.00,5.58
1204,5110,3,15/10/2015,69,54.93,0.00
1201,9110,5,14/10/2015,1511,13.22,12.43
1201,37110,5,14/10/2015,45,52.15,52.15
1201,64110,5,14/10/2015,96,41.61,40.36
1201,89110,5,14/10/2015,1437,7.00,6.72
1201,101110,5,14/10/2015,168,630.25,441.18
1201,107110,5,14/10/2015,43,1359.72,1264.54
1201,110110,5,14/10/2015,322,98.75,59.25
1215,6110,2,18/10/2015,225,129.72,120.64
1215,11110,2,18/10/2015,274,370.13,344.22
1215,23110,2,18/10/2015,141,104.48,97.17
1215,36110,2,18/10/2015,338,34.90,32.81
1215,38110,2,18/10/2015,166,31.55,30.29
1215,81110,2,18/10/2015,102,85.56,79.57
1215,92110,2,18/10/2015,815,5.00,4.65
1215,96110,2,18/10/2015,237,23.00,22.08
1213,88110,2,18/10/2015,810,7.00,6.79
1215,6110,2,14/10/2015,384,129.72,120.64
1215,11110,2,14/10/2015,405,370.13,344.22
1215,23110,2,14/10/2015,214,104.48,97.17
1215,36110,2,14/10/2015,517,34.90,32.81
1215,38110,2,14/10/2015,253,31.55,30.29
1215,81110,2,14/10/2015,161,85.56,79.57
1215,92110,2,14/10/2015,1281,5.00,4.65
1215,96110,2,14/10/2015,388,23.00,22.08
1204,5110,3,15/10/2015,65,54.93,0.00
1205,70240,3,18/10/2015,59,122.70,114.11
1205,72110,3,18/10/2015,19,148.30,143.85
1218,15110,2,18/10/2015,29,831.88,773.65
1218,22110,2,18/10/2015,440,17.65,12.36
1218,29110,2,18/10/2015,402,73.50,68.36
1218,32110,2,18/10/2015,449,27.37,26.55
1218,37110,2,18/10/2015,45,52.15,52.15
1218,95110,2,18/10/2015,1401,6.00,5.58
1218,110110,2,18/10/2015,312,98.75,59.25
1405,69110,6,11/11/2015,80,110.00,102.30
1405,70240,6,11/11/2015,83,122.70,114.11
1204,75110,3,12/11/2015,267,119.69,111.31
1204,85110,3,12/11/2015,101,359.60,334.43
1204,90110,3,12/11/2015,5557,7.00,6.51
1215,13110,2,16/11/2015,177,582.42,541.65
1215,30110,2,16/11/2015,390,14.77,13.88
1215,74110,2,16/11/2015,466,16.64,15.64
1201,3110,5,12/11/2015,737,23.80,22.85
1201,15110,5,12/11/2015,34,831.88,773.65
1201,21110,5,12/11/2015,341,40.65,39.02
1201,22110,5,12/11/2015,280,17.65,17.12
1201,25110,5,12/11/2015,235,285.89,265.88
1201,26110,5,12/11/2015,186,370.86,344.90
1201,29110,5,12/11/2015,359,73.50,68.36
1201,31110,5,12/11/2015,674,16.29,15.64
1201,32110,5,12/11/2015,439,27.37,26.55
1201,37110,5,12/11/2015,49,52.15,52.15
1201,39110,5,12/11/2015,111,67.73,62.99
1201,40110,5,12/11/2015,715,27.81,26.70
1201,64110,5,12/11/2015,115,41.61,39.95
1201,89110,5,12/11/2015,1407,7.00,6.72
1201,97110,5,12/11/2015,402,35.00,31.50
1201,103110,5,12/11/2015,63,532.75,495.46
1201,108110,5,12/11/2015,42,910.82,847.06
1201,112110,5,12/11/2015,667,10.64,10.21
1201,113110,5,12/11/2015,874,12.81,12.30
1201,114110,5,12/11/2015,78,219.30,203.95
1213,3110,2,11/11/2015,899,23.80,22.85
1213,15110,2,11/11/2015,38,831.88,773.65
1213,21110,2,11/11/2015,383,40.65,39.02
1213,22110,2,11/11/2015,315,17.65,17.12
1213,25110,2,11/11/2015,277,285.89,265.88
1213,26110,2,11/11/2015,219,370.86,344.90
1213,29110,2,11/11/2015,423,73.50,68.36
1213,31110,2,11/11/2015,784,16.29,15.64
1213,32110,2,11/11/2015,511,27.37,26.28
1213,37110,2,11/11/2015,57,52.15,50.59
1213,39110,2,11/11/2015,129,67.73,62.99
1213,40110,2,11/11/2015,832,27.81,26.70
1213,64110,2,11/11/2015,139,41.61,39.95
1213,65110,2,11/11/2015,163,81.55,75.84
1213,69110,2,11/11/2015,96,110.00,102.30
1213,79110,2,11/11/2015,158,134.11,124.72
1213,89110,2,11/11/2015,1605,7.00,6.65
1213,97110,2,11/11/2015,456,35.00,31.50
1213,99110,2,11/11/2015,368,5.23,5.23
1213,113110,2,11/11/2015,818,12.81,12.30
1205,69110,3,16/11/2015,55,110.00,102.30
1205,70240,3,16/11/2015,58,122.70,114.11
1213,9110,2,17/11/2015,1866,13.22,12.43
1213,23110,2,17/11/2015,308,104.48,97.17
1213,28110,2,17/11/2015,749,33.59,32.25
1213,35110,2,17/11/2015,305,26.54,25.74
1213,88110,2,17/11/2015,853,7.00,6.79
1201,105110,5,11/11/2015,69,1271.08,1182.10
1201,110110,5,11/11/2015,437,98.75,59.25
1210,106110,2,17/11/2015,52,1161.46,813.02
1210,109110,2,17/11/2015,455,76.86,71.48
1210,110110,2,17/11/2015,326,98.75,59.25
1210,115110,2,17/11/2015,380,10.71,10.39
1211,69110,2,19/11/2015,81,110.00,102.30
1211,70240,2,19/11/2015,84,122.70,114.11
1216,3110,2,15/11/2015,508,23.80,22.85
1216,15110,2,15/11/2015,25,831.88,781.97
1216,21110,2,15/11/2015,244,40.65,39.02
1216,22110,2,15/11/2015,201,17.65,17.12
1216,25110,2,15/11/2015,174,285.89,265.88
1216,26110,2,15/11/2015,138,370.86,344.90
1216,29110,2,15/11/2015,267,73.50,68.36
1216,31110,2,15/11/2015,496,16.29,15.80
1216,32110,2,15/11/2015,323,27.37,26.55
1216,37110,2,15/11/2015,36,52.15,52.15
1216,40110,2,15/11/2015,526,27.81,26.70
1216,64110,2,15/11/2015,84,41.61,40.36
1216,89110,2,15/11/2015,1007,7.00,6.72
1216,93110,2,15/11/2015,1171,5.00,4.80
1216,97110,2,15/11/2015,272,35.00,31.50
1216,99110,2,15/11/2015,217,5.23,5.23
1216,9110,2,08/11/2015,1054,13.22,12.56
1216,35110,2,08/11/2015,193,26.54,25.74
1216,88110,2,08/11/2015,535,7.00,6.79
1218,3110,2,15/11/2015,775,23.80,22.85
1218,15110,2,15/11/2015,36,831.88,773.65
1218,21110,2,15/11/2015,346,40.65,39.02
1218,22110,2,15/11/2015,284,17.65,17.12
1218,25110,2,15/11/2015,240,285.89,265.88
1218,26110,2,15/11/2015,191,370.86,344.90
1218,29110,2,15/11/2015,368,73.50,68.36
1218,32110,2,15/11/2015,471,27.37,26.55
1218,37110,2,15/11/2015,52,52.15,50.59
1218,40110,2,15/11/2015,767,27.81,26.70
1218,89110,2,15/11/2015,1483,7.00,6.72
1218,97110,2,15/11/2015,402,35.00,31.50
1218,103110,2,15/11/2015,63,532.75,495.46
1218,114110,2,15/11/2015,82,219.30,203.95
1215,13110,2,12/11/2015,252,582.42,541.65
1215,30110,2,12/11/2015,569,14.77,13.88
1215,74110,2,12/11/2015,665,16.64,15.64
1215,13110,2,08/11/2015,270,582.42,541.65
1215,30110,2,08/11/2015,617,14.77,13.88
1215,74110,2,08/11/2015,773,16.64,15.64
1204,80110,3,08/11/2015,115,182.67,169.88
1204,37110,3,06/12/2015,53,52.15,50.59
1204,67110,3,10/12/2015,44,294.38,273.77
1204,90110,3,10/12/2015,6920,7.00,6.51
1216,3110,2,13/12/2015,587,23.80,22.85
1216,9110,2,13/12/2015,1250,13.22,12.56
1216,15110,2,13/12/2015,31,831.88,773.65
1216,21110,2,13/12/2015,304,40.65,39.02
1216,22110,2,13/12/2015,270,17.65,17.12
1216,26110,2,13/12/2015,176,370.86,344.90
1216,29110,2,13/12/2015,421,73.50,68.36
1216,31110,2,13/12/2015,582,16.29,15.64
1216,32110,2,13/12/2015,448,27.37,26.55
1216,40110,2,13/12/2015,769,27.81,26.70
1216,88110,2,13/12/2015,648,7.00,6.79
1216,89110,2,13/12/2015,1249,7.00,6.72
1216,110110,2,13/12/2015,172,98.75,91.84
1216,35110,2,07/12/2015,221,26.54,25.74
1216,99110,2,07/12/2015,250,5.23,5.23
1215,7110,2,10/12/2015,737,66.77,62.10
1215,12110,2,10/12/2015,154,650.89,605.33
1215,23110,2,10/12/2015,363,104.48,97.17
1215,92110,2,10/12/2015,1605,5.00,4.65
1215,95110,2,10/12/2015,1535,6.00,5.58
1213,113110,2,09/12/2015,881,12.81,12.30
1211,68110,2,07/12/2015,90,61.84,57.51
1211,69110,2,07/12/2015,109,110.00,102.30
1211,70240,2,07/12/2015,104,122.70,114.11
1209,87110,2,09/12/2015,1529,6.01,5.59
1215,7110,2,09/12/2015,722,66.77,62.10
1215,12110,2,09/12/2015,140,650.89,605.33
1215,23110,2,09/12/2015,340,104.48,97.17
1215,92110,2,09/12/2015,1613,5.00,4.65
1215,95110,2,09/12/2015,1542,6.00,5.58
1201,3110,5,10/12/2015,785,23.80,22.85
1201,9110,5,10/12/2015,1671,13.22,12.43
1201,15110,5,10/12/2015,39,831.88,773.65
1201,21110,5,10/12/2015,390,40.65,39.02
1201,22110,5,10/12/2015,347,17.65,17.12
1201,26110,5,10/12/2015,218,370.86,344.90
1201,29110,5,10/12/2015,522,73.50,68.36
1201,31110,5,10/12/2015,775,16.29,15.64
1201,32110,5,10/12/2015,560,27.37,26.28
1201,40110,5,10/12/2015,961,27.81,26.70
1201,88110,5,10/12/2015,833,7.00,6.79
1201,89110,5,10/12/2015,1606,7.00,6.65
1201,101110,5,10/12/2015,88,630.25,586.13
1201,106110,5,10/12/2015,53,1161.46,1080.16
1201,108110,5,10/12/2015,35,910.82,847.06
1201,109110,5,10/12/2015,686,76.86,71.48
1201,110110,5,10/12/2015,210,98.75,91.84
1209,87110,2,09/12/2015,1507,6.01,5.59
1213,35110,2,10/12/2015,286,26.54,25.74
1213,99110,2,10/12/2015,346,5.23,5.23
1215,7110,2,08/12/2015,498,66.77,62.10
1215,12110,2,08/12/2015,112,650.89,605.33
1215,23110,2,08/12/2015,264,104.48,97.17
1215,92110,2,08/12/2015,1211,5.00,4.65
1215,95110,2,08/12/2015,1158,6.00,5.58
1218,3110,2,17/12/2015,869,23.80,22.85
1218,15110,2,17/12/2015,43,831.88,773.65
1218,40110,2,17/12/2015,1087,27.81,26.42
1218,110110,2,17/12/2015,229,98.75,91.84
1218,114110,2,17/12/2015,84,219.30,203.95
1213,3110,2,10/12/2015,852,23.80,22.85
1213,9110,2,10/12/2015,1814,13.22,12.43
1213,15110,2,10/12/2015,39,831.88,773.65
1213,21110,2,10/12/2015,391,40.65,39.02
1213,22110,2,10/12/2015,347,17.65,17.12
1213,26110,2,10/12/2015,229,370.86,344.90
1213,29110,2,10/12/2015,548,73.50,68.36
1213,31110,2,10/12/2015,824,16.29,15.64
1213,32110,2,10/12/2015,579,27.37,26.28
1213,40110,2,10/12/2015,995,27.81,26.70
1213,88110,2,10/12/2015,845,7.00,6.79
1213,89110,2,10/12/2015,1630,7.00,6.65
1201,102110,5,09/12/2015,107,928.53,863.53
1201,107110,5,09/12/2015,51,1359.72,1264.54
1201,113110,5,09/12/2015,845,12.81,12.30
1201,115110,5,09/12/2015,695,10.71,10.28
1405,68110,6,09/12/2015,85,61.84,57.51
1405,69110,6,09/12/2015,102,110.00,102.30
1405,70240,6,09/12/2015,97,122.70,114.11
1210,105110,2,13/12/2015,67,1271.08,1182.10
1210,107110,2,13/12/2015,41,1359.72,1264.54
1210,112110,2,13/12/2015,656,10.64,10.21
1210,113110,2,13/12/2015,628,12.81,12.30
1210,115110,2,13/12/2015,517,10.71,10.28
1205,68110,3,09/12/2015,64,61.84,58.13
1205,69110,3,09/12/2015,77,110.00,102.30
1205,70240,3,09/12/2015,73,122.70,114.11
1213,3110,2,14/01/2016,922,23.80,23.09
1213,40110,2,14/01/2016,1005,27.81,26.70
1213,113110,2,14/01/2016,46,12.81,0.00
1211,63130,2,14/01/2016,111,48.88,47.41
1211,63140,2,14/01/2016,144,48.88,47.41
1211,68110,2,14/01/2016,28,61.84,60.60
1211,69110,2,14/01/2016,41,110.00,103.40
1211,69120,2,14/01/2016,25,110.00,106.70
1211,70240,2,14/01/2016,97,122.70,115.34
1201,104110,5,14/01/2016,63,889.02,835.68
1201,105110,5,14/01/2016,96,1271.08,1194.82
1201,108110,5,14/01/2016,65,910.82,856.17
1201,109110,5,14/01/2016,783,76.86,72.25
1201,111110,5,14/01/2016,275,180.63,169.79
1201,115110,5,14/01/2016,831,10.71,10.39
1218,15110,2,17/01/2016,53,831.88,781.97
1218,21110,2,17/01/2016,411,40.65,39.43
1218,22110,2,17/01/2016,406,17.65,17.30
1218,32110,2,17/01/2016,585,27.37,26.28
1218,114110,2,17/01/2016,49,219.30,197.37
1201,9110,5,10/01/2016,4540,13.22,7.93
1201,15110,5,10/01/2016,52,831.88,781.97
1201,21110,5,10/01/2016,406,40.65,39.43
1201,22110,5,10/01/2016,400,17.65,17.30
1201,23110,5,10/01/2016,315,104.48,98.21
1201,25110,5,10/01/2016,315,285.89,268.74
1201,26110,5,10/01/2016,258,370.86,348.61
1201,32110,5,10/01/2016,528,27.37,26.55
1201,39110,5,10/01/2016,116,67.73,63.67
1201,64110,5,10/01/2016,109,41.61,40.36
1201,88110,5,10/01/2016,506,7.00,6.86
1201,89110,5,10/01/2016,994,7.00,6.86
1201,97110,5,10/01/2016,173,35.00,33.95
1201,103110,5,10/01/2016,67,532.75,500.79
1201,110110,5,10/01/2016,258,88.75,83.43
1204,8110,3,17/01/2016,277,151.77,142.66
1204,60110,3,17/01/2016,562,20.00,19.40
1204,61110,3,17/01/2016,827,40.00,37.60
1204,62110,3,17/01/2016,673,80.00,75.20
1204,85110,3,17/01/2016,124,359.60,338.02
1204,90110,3,17/01/2016,3759,7.00,6.58
1218,32110,2,18/01/2016,557,27.37,26.28
1218,88110,2,18/01/2016,497,7.00,7.00
1218,89110,2,18/01/2016,977,7.00,6.72
1218,97110,2,18/01/2016,164,35.00,33.95
1218,103110,2,18/01/2016,66,532.75,500.79
1218,110110,2,18/01/2016,251,88.75,83.43
1210,101110,2,19/01/2016,47,461.00,433.34
1210,104110,2,19/01/2016,30,889.02,835.68
1210,105110,2,19/01/2016,45,1271.08,1194.82
1210,108110,2,19/01/2016,31,910.82,856.17
1210,109110,2,19/01/2016,349,76.86,72.25
